dNB_M5_M1,dNB_M4_M1,dNB_nonclimate_matched_M1,dNB_climate_M5_matched,dAUC_M5_M1
0.019511672735061075,0.01008781323623903,0.010751766973656096,0.008759905761404979,0.03707802345806299
0.0199474438604873,0.010304912478825479,0.015061025930591165,0.004886417929896136,0.03790146990917043
0.0166120106579217,0.011108833777413424,0.01055544168887071,0.0060565689690509905,0.03637356189346597
0.017844666008628385,0.013530449055641186,0.010835449776525757,0.0070092162321026275,0.031325476349840176
0.01908183632734528,0.010881094952951198,0.011360136869118881,0.0077216994582264,0.04744712931092876
0.014107105016195998,0.009324009324009369,0.008425917516826698,0.0056811874993693,0.033216375859585034
0.024422101394246803,0.011492157994390628,0.015410629486751093,0.00901147190749571,0.054516162196412754
0.027732041969330073,0.016486413774549374,0.013957492601560373,0.0137745493677697,0.05174002875605699
0.021575769672172063,0.01333266803053737,0.012095204830098322,0.009480564842073741,0.05548338615644244
0.017464619090635375,0.009528111154127439,0.011399320342409813,0.006065298748225562,0.04633031707140722
0.016086122625750154,0.009672296809585673,0.008321474973705417,0.007764647652044737,0.037621200022555645
0.027476545686286824,0.01571282308447733,0.017384400008357864,0.01009214567792896,0.061398207104402136
0.019021445747656712,0.010541296559846924,0.011611130195809033,0.007410315551847679,0.04642976924723041
0.01572010079472763,0.014838146927699164,0.005689087032370588,0.010031013762357044,0.03847345846637984
0.015950222671425374,0.00967541560068641,0.008454144425844606,0.007496078245580767,0.04267081612148205
0.01816962865324301,0.011988091450388622,0.012169901368119629,0.00599972728512338,0.042949207395397315
0.01536141269064431,0.008929195673235385,0.00917889353881804,0.006182519151826271,0.03853909512272613
