free,frozen
0.015216074116060463,0.015089029181244218
0.006395748178675553,0.004425227172921653
0.00603971510028109,0.006178787487458703
0.007075658154794856,0.005988615700845912
0.010345215337906222,0.01033718333842032
0.014882256665265464,0.015275777875164404
0.0056013960402439,0.005439817308313721
0.012913936216688515,0.0148536478811708
0.01116161325585413,0.011230654162591336
0.009447606606326375,0.009680880843519646
0.0062111801242235865,0.005582199858479492
0.018057109398688764,0.019050407252119872
0.003814361217065576,0.003539805653883482
0.013369963369963378,0.013111398405516117
0.0027805762643562104,0.002847739942239247
0.006250664193451744,0.008173202330232193
0.009048990106726107,0.010282943303097869
0.0027589115478899584,0.0019505680370432155
0.002531451365449494,0.0031341778810327348
0.00912862111600285,0.009013068949977415
0.006320124982246794,0.005863615152068513
0.0074839629365644755,0.008171265655228604
0.0032586367880484968,0.0028291316526610766
0.002203548085901036,0.00196700902583255
0.01937191158460866,0.01866109431603105
0.001568191015783038,0.0009611493322541353
0.013074231536175207,0.0113999774257873
0.010055631363493217,0.009362863440747354
0.0043780961306734145,0.0038425492033739572
